person_id,screen_name,name,tweet,intent,created_at,status_url
728604947009273856,SavageQueen001,DEVASENA �," Goosebumps Scene Of The Decade ✊
Prabhas Lived in the Character � 
#ProudFan � #50DaysForLegendaryBaahubali2 https://t.c…",0,2017-06-15 15:37:35,https://twitter.com/SavageQueen001/status/875376750410088448
845863139233222656,Tharun86304405,Tharun," Biggest Blockbuster ever in India - #Baahubali2 
#Prabhas @ssrajamouli 
#50DaysForLegendaryBaahubali2  https://t.co/d3J7EG5…",1,2017-06-15 15:37:34,https://twitter.com/Tharun86304405/status/875376747331506176
870549279298826240,PradnyaPawar19,Pradnya Pawar," 2Million+ views with 28K+ likes for #TheReturnOfRebel2 (BILLA) Full Hindi dub movie...
#Prabhas in &amp; as #Billa
Link: https…",0,2017-06-15 15:37:28,https://twitter.com/PradnyaPawar19/status/875376722367176704
870549279298826240,PradnyaPawar19,Pradnya Pawar," #Prabhas attended #GopiChand' son #Virat #birthday celebrations...�

#Smile � @ActorPrabha ❤ https://t.co/727Mk7f0G8",0,2017-06-15 15:37:12,https://twitter.com/PradnyaPawar19/status/875376653450588160
4193914279,IamArvindkkd,Arvind�," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:37:09,https://twitter.com/IamArvindkkd/status/875376642025062401
845863139233222656,Tharun86304405,Tharun, #Baahubali2 completes 50days in theaters WW tomo. Phenomenal Mega ATBB. Still running! #50daysforbaahubali2 #Prabhas ht…,0,2017-06-15 15:37:08,https://twitter.com/Tharun86304405/status/875376637977559040
870549279298826240,PradnyaPawar19,Pradnya Pawar," #Prabhas will join #SAAHO shoot very soon..��
How many of u waiting to see #Prabhas's ultra stylish look?

❤ U ALL � https…",1,2017-06-15 15:37:00,https://twitter.com/PradnyaPawar19/status/875376601113952256
845863139233222656,Tharun86304405,Tharun," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:36:38,https://twitter.com/Tharun86304405/status/875376512517586944
870549279298826240,PradnyaPawar19,Pradnya Pawar," Cuteness... ���

#Prabhas ❤

*Mr. Perfect... � https://t.co/dJ5zASp8sQ",0,2017-06-15 15:36:31,https://twitter.com/PradnyaPawar19/status/875376483186954240
785049166548389888,harshithsayzz,harshith reddy," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:36:10,https://twitter.com/harshithsayzz/status/875376391612645376
845863139233222656,Tharun86304405,Tharun," Goosebumps Scene Of The Decade ✊
Prabhas Lived in the Character � 
#ProudFan � #50DaysForLegendaryBaahubali2 https://t.c…",0,2017-06-15 15:36:07,https://twitter.com/Tharun86304405/status/875376381600739332
3024954811,manthena36,SAAHO...�," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:35:47,https://twitter.com/manthena36/status/875376296976568320
263724387,kumaralp,#MsDhoni," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:35:36,https://twitter.com/kumaralp/status/875376252147740672
854673377377648640,RebelFanNaveen,Gnanendra Rebel, #50DaysForLegendaryBaahubali2 the movie which shown the acting level of Prabhas,0,2017-06-15 15:35:34,https://twitter.com/RebelFanNaveen/status/875376241037107200
870549279298826240,PradnyaPawar19,Pradnya Pawar," #Prabhas in #Baahubali2 �
*How many of u #Love ❤ this character of #AMARENDRA &amp; #MAHENDRA #Baahubali !!!

� � https://t.co…",0,2017-06-15 15:35:26,https://twitter.com/PradnyaPawar19/status/875376210594942976
633970912,PrabhasAbimaani,Prabhas™," Biggest Blockbuster ever in India - #Baahubali2 
#Prabhas @ssrajamouli 
#50DaysForLegendaryBaahubali2  https://t.co/d3J7EG5…",1,2017-06-15 15:35:17,https://twitter.com/PrabhasAbimaani/status/875376171109806080
2470733598,saileshpokuri,Sailesh Pokuri," Biggest Blockbuster ever in India - #Baahubali2 
#Prabhas @ssrajamouli 
#50DaysForLegendaryBaahubali2  https://t.co/d3J7EG5…",1,2017-06-15 15:35:08,https://twitter.com/saileshpokuri/status/875376134967263233
785786562323750913,monishaanivi,Monishaa Ńagraj�Áșĺ," Goosebumps Scene Of The Decade ✊
Prabhas Lived in the Character � 
#ProudFan � #50DaysForLegendaryBaahubali2 https://t.c…",0,2017-06-15 15:34:37,https://twitter.com/monishaanivi/status/875376004318900225
750227021158977536,maheru13,maheru," India's Biggest Blockbuster 
#Prabhas #Baahubali2 
#50DaysForLegendaryBaahubali2 https://t.co/CAffixU8xT",0,2017-06-15 15:34:14,https://twitter.com/maheru13/status/875375907661381633
871220007304220672,PrashanthLN,Prabhas Fans," #BAAHUBALI2 completes its 50days of run successfully✊✊
#Prabhas ��
@ssrajamouli @BaahubaliMovie 
#50DaysForLegendaryBaahu…",0,2017-06-15 15:34:05,https://twitter.com/PrashanthLN/status/875375868889006080
363495602,tsraviteja,Ravi Rebel's,#50DaysForLegendaryBaahubali2 the movie which shown the acting level of Prabhas,0,2017-06-15 15:34:03,https://twitter.com/tsraviteja/status/875375861221826560
4375947438,RusselPrabhas,Russel Darling, All Time BlockBuster #Baahubali2 50 Days poster  #Prabhas @ssrajamouli @BaahubaliMovie https://t.co/xkVgTR9KEG,1,2017-06-15 15:33:58,https://twitter.com/RusselPrabhas/status/875375840531435521
363495602,tsraviteja,Ravi Rebel's,#50DaysForLegendaryBaahubali2 pan India Super star prabhas,0,2017-06-15 15:33:38,https://twitter.com/tsraviteja/status/875375755051515905
861983927623405569,Bahubali0000000,Prabhas," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:33:24,https://twitter.com/Bahubali0000000/status/875375696855662594
604435944,nithin_111,Nithin," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:33:11,https://twitter.com/nithin_111/status/875375644217008132
438077077,TheRafiRaja,RAFI USMAAN RAJA, #Baahubali2: Prabhas-Rana Daggubati's epic completes 50 days - India Today https://t.co/5YASAQLUch https://t.co/DLpPcj…,1,2017-06-15 15:30:19,https://twitter.com/TheRafiRaja/status/875374921874108417
2918413460,BollywoodNewsFC,BOLLYWOOD NEWS,#Baahubali2: Prabhas-Rana Daggubati's epic completes 50 days - India Today https://t.co/5YASAQLUch https://t.co/DLpPcjnTeE,1,2017-06-15 14:55:45,https://twitter.com/BollywoodNewsFC/status/875366222358913025
856778134854742016,Baahubali2r,Baahubali2," #Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 10:52:55,https://twitter.com/Baahubali2r/status/875305111748304896
3751881797,Amittajwal1,Amittajwal," #Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 10:52:22,https://twitter.com/Amittajwal1/status/875304971532730368
4612115652,RajanBh62088609,Rajan Bhardwaj," #Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 10:08:43,https://twitter.com/RajanBh62088609/status/875293987740856320
3273204012,mohancloudbase,Mohan," #Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 07:28:29,https://twitter.com/mohancloudbase/status/875253662225809408
186822580,Chennaipatrika,Chennai patrika,"S.S Rajamouli’s ""Baahubali 2"" 50 days posters

https://t.co/cdLxj3EKx7 https://t.co/QNPaxdV90v",0,2017-06-15 07:14:51,https://twitter.com/Chennaipatrika/status/875250232182710273
865108244699553796,prabhasisbae,❤," #Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 06:04:43,https://twitter.com/prabhasisbae/status/875232581565808640
2819657850,ANIL120281,anil kumar," #Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 05:55:59,https://twitter.com/ANIL120281/status/875230386871189505
454193908,LiiTLLe,g@ur@v singh," #Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 05:53:22,https://twitter.com/LiiTLLe/status/875229727010803713
3272567911,ZohraBegum2,Zohra Fatima," #Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 05:51:00,https://twitter.com/ZohraBegum2/status/875229131864068096
19897138,IndiaToday,India Today," #Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 05:46:38,https://twitter.com/IndiaToday/status/875228033530986496
1088334553,Showbiz_IT,India Today Showbiz,"#Baahubali2: #Prabhas &amp; #RanaDaggubati's epic completes 50 days
https://t.co/DcTaLG7IEA https://t.co/hh7MEi1qik",1,2017-06-15 05:43:46,https://twitter.com/Showbiz_IT/status/875227309116071936
3136310174,JiyaSrkian,Jiyarul Sk,"S.S. Rajamouli Dream Project ""Mahabharat"" Star Cast List Revealed  https://t.co/I7KNXjle9D
@aamir_khan",0,2017-06-15 03:42:24,https://twitter.com/JiyaSrkian/status/875196769235283968
725301465628069888,smjalageri,S M Jalageri,"@dhume @BDUTT for that matter, low TRP means watching people refuse too. 
Arnab, Rajamouli &amp; above all NaMo are all Hero's for a  reason.",1,2017-06-14 18:44:05,https://twitter.com/smjalageri/status/875061297695539200
749900923678429185,Rajamouli_Fans,SS Rajamouli Fans," It's time to join our army force, warrior!! Baahubali: The Game is now available on @AppStore ..
https://t.co/0jEAQbtVvd",1,2017-06-14 18:37:16,https://twitter.com/Rajamouli_Fans/status/875059582351093761
4275710122,sing63972841,Raj singh," Here's how you can own your very own 'Baahubali'!

https://t.co/jPp7IDIV6X",0,2017-06-14 15:58:44,https://twitter.com/sing63972841/status/875019685867143168
1249610618,AyamAtmaBrahm,अयम् आत्मा ब्रह्म, @AyamAtmaBrahm @authoramish @ssrajamouli That's very sweet of you. :) Amish is a dear friend. And I am an admirer of Ra…,0,2017-06-14 15:38:09,https://twitter.com/AyamAtmaBrahm/status/875014503510925312
20963854,HindolSengupta,HindolSengupta,@AyamAtmaBrahm @authoramish @ssrajamouli That's very sweet of you. :) Amish is a dear friend. And I am an admirer of Rajamouli's work. :),0,2017-06-14 15:36:18,https://twitter.com/HindolSengupta/status/875014040442896385
851822545628168192,Subhadi46797947,Subhadip Patra,S S Rajamouli convart #Bahubali2 as a superheroes film from a epic action saga,1,2017-06-14 15:20:16,https://twitter.com/Subhadi46797947/status/875010003853221889
2356720842,DEYJOARDER,SUDIPTA DEY JOARDER,S.S.Rajamouli's- Mahabharata#Coming Soon#Bollywood Actors in Different R... https://t.co/9xRtWWfc3S via @YouTube,0,2017-06-14 14:30:39,https://twitter.com/DEYJOARDER/status/874997519414984705
756701874556903424,deeply_s,seebu❤," #Rajamouli about #Prabhas  /.\
n the response for #Prabhas in #KERELA /.\  /.\
#BahubaliAudioLaunch
PRABHAS /.\  /.\ h…",1,2017-06-14 13:59:02,https://twitter.com/deeply_s/status/874989560941248513
216002600,S_ushaa,Usha S,#SalmanKaDialogue He and Aamir Khan make these kind of statements whenever their films being released. Learn from Rajamouli how2 give hits.,0,2017-06-14 13:48:12,https://twitter.com/S_ushaa/status/874986836329766912
768447331649916928,ande_kaise_diye,Ande kaise diye ?," When life gives you SSR,

be Srisaila Sri Rajamouli

but plz, 

for god's sake don't be Sushant Singh Rajput.

#Raabta…",1,2017-06-14 13:26:54,https://twitter.com/ande_kaise_diye/status/874981475527020544
815312586124169217,HindusRHumanToo,God save Hinduism �," When life gives you SSR,

be Srisaila Sri Rajamouli

but plz, 

for god's sake don't be Sushant Singh Rajput.

#Raabta…",1,2017-06-14 13:23:15,https://twitter.com/HindusRHumanToo/status/874980557481836544
421094855,BNN_Breaking,BNN News," Here's how you can own your very own 'Baahubali'!

https://t.co/jPp7IDIV6X",0,2017-06-14 13:17:47,https://twitter.com/BNN_Breaking/status/874979180429139968
18354016,ZoomTV,Zoom TV,"Here's how you can own your very own 'Baahubali'!

https://t.co/jPp7IDIV6X",0,2017-06-14 12:40:50,https://twitter.com/ZoomTV/status/874969880218423296
4220263334,DobriyalAkash,Aakash Dobriyal,I liked a @YouTube video https://t.co/JDAbEY5FH4 Bahubali 3 Trailer - The Final War | 2017 | OFFICIAL | S.S Rajamouli | Prabhas |,0,2017-06-14 07:56:10,https://twitter.com/DobriyalAkash/status/874898244366716932
1481627653,susheelnoothi,Susheel Kumar,"To visit
#ss_rajamouli's
#Baahubai_shooting_spot..... — traveling to Ramoji Film City, Hyderabad",0,2017-06-14 00:24:52,https://twitter.com/susheelnoothi/status/874784669874696192
854985587509542912,Annaparavai17,harishankar,I added a video to a @YouTube playlist https://t.co/Ibhrfedn3S Bahubali Director S.S.Rajamouli Did 11 Films List Here. | Rajamouli,0,2017-06-14 00:03:49,https://twitter.com/Annaparavai17/status/874779372514934788
869602532963876865,rajamouli_s_s,SS Rajamouli," #Baahubali2 's 45 Days Total WW BO: 

#India:

Nett : ₹ 1,060 Cr

Gross : ₹ 1,366 Cr

Overseas: 

Gross : ₹ 310 Cr

Total:…",0,2017-06-13 18:55:43,https://twitter.com/rajamouli_s_s/status/874701833788194816
751746721970028544,GingerNinjaStud,GingerNinjaStud,I added a video to a @YouTube playlist https://t.co/aPcnUTYRog Bahubali 3 Teaser - Rise of new Empire | S.S Rajamouli | Prabhas Rana,0,2017-06-13 14:00:40,https://twitter.com/GingerNinjaStud/status/874627583467499520
751746721970028544,GingerNinjaStud,GingerNinjaStud,I liked a @YouTube video https://t.co/aPcnUTYRog Bahubali 3 Teaser - Rise of new Empire | S.S Rajamouli | Prabhas Rana FAN MADE,0,2017-06-13 14:00:29,https://twitter.com/GingerNinjaStud/status/874627536495489025
